Wavenumber,300K,310K,320K,330K,340K,350K,360K,370K,380K,390K,400K,410K,420K,430K,440K,450K,460K,470K,480K,490K,500K,510K,520K,530K,540K,550K,560K,570K,580K,590K,600K,610K,620K,630K,640K,650K,660K,670K,680K,690K,700K
426.38800000000003,3933.1,6822.64,7375.11,7829.66,6619.48,6879.64,7492.04,7125.18,6058.23,7059.41,7218.72,6878.18,7397.04,7627.97,7353.19,8354.37,7489.12,5868.23,6806.56,6965.87,6463.09,6892.79,6103.54,6616.55,5872.61,6128.39,6188.31,6347.62,5343.52,4606.89,4731.12,4555.73,4082.18,4397.88,4503.12,4107.03,4337.96,4166.95,3816.17,6274.55,5228.06
424.67699999999996,4047.7,6730.58,7294.62,7918.58,6758.34,7012.6,7640.94,7189.41,6181.14,7018.45,7269.78,6932.23,7434.91,7829.45,7411.53,8456.33,7613.18,5921.04,6891.32,6933.69,6433.94,6929.31,6113.92,6654.59,5817.29,6200.14,6170.91,6261.51,5381.83,4689.19,4765.18,4437.86,4103.23,4471.46,4518.22,3938.1,4294.65,4110.53,3796.36,6207.44,5308.77
422.966,4008.85,6904.45,7480.06,8048.37,6935.13,7016.94,7632.0,7199.56,6211.96,7183.49,7360.26,6958.5,7439.16,7881.82,7468.37,8476.43,7648.07,6024.96,6825.56,7094.37,6631.25,6967.27,6266.01,6904.45,5924.15,6306.92,6276.24,6472.01,5461.03,4663.35,4843.05,4547.94,4125.72,4454.44,4533.33,4080.43,4327.33,4178.32,3915.34,6254.33,5370.45
421.254,4032.82,6962.85,7439.02,8208.78,6894.2,7065.1,7605.53,7428.8,6323.09,7180.49,7344.08,6940.94,7574.86,7884.51,7552.95,8519.89,7588.0,6001.75,6908.81,7122.06,6613.76,7085.55,6187.25,6656.12,5987.15,6366.91,6292.42,6467.7,5423.34,4747.07,4811.34,4450.56,4154.05,4516.29,4527.97,4120.45,4297.19,4278.2,3816.64,6331.86,5418.96
419.542,4150.24,7054.82,7608.28,8297.55,6900.02,7238.82,7928.09,7460.79,6311.51,7408.22,7405.3,7059.2,7615.58,7903.27,7596.6,8520.98,7742.63,5961.04,7015.39,7189.17,6615.26,7143.9,6361.16,6829.93,5997.54,6293.99,6413.74,6575.83,5556.53,4804.46,4857.03,4588.33,4196.97,4564.97,4531.38,4144.4,4375.13,4300.65,4026.11,6356.78,5441.16
417.83,4117.22,6964.24,7657.75,8162.91,6866.42,7145.28,7904.49,7466.48,6332.06,7285.44,7485.46,7027.02,7592.05,7888.43,7746.81,8605.29,7786.23,6107.22,7066.44,7086.88,6676.62,7133.6,6448.86,6920.44,5952.46,6351.04,6288.26,6463.46,5496.93,4782.99,4803.43,4634.07,4253.01,4495.37,4580.05,4216.51,4416.53,4296.81,3990.2,6351.04,5429.77
416.11699999999996,4116.34,7180.24,7688.21,8302.74,7002.16,7216.73,7816.67,7513.05,6317.56,7297.01,7472.18,7050.33,7720.33,7996.21,7615.23,8514.4,7870.67,6216.84,7000.7,7183.16,6838.67,7232.79,6554.03,6935.01,6057.73,6295.66,6413.9,6616.8,5564.36,4795.1,4990.7,4492.94,4332.37,4586.36,4592.2,4193.7,4459.37,4285.66,3954.31,6469.37,5516.19
414.404,4197.18,7146.59,7812.07,8300.96,7013.78,7359.66,7839.79,7461.81,6415.44,7366.95,7584.4,7003.57,7772.66,8012.0,7698.23,8566.57,7755.15,6139.61,7045.89,7190.37,6791.96,7174.32,6539.49,6873.68,6056.43,6437.33,6402.3,6700.02,5602.56,4818.88,5037.78,4598.51,4343.12,4693.37,4630.62,4179.67,4545.97,4280.36,3995.78,6476.73,5717.85
412.691,4191.9,7162.56,7864.37,8291.88,7013.73,7299.71,8081.77,7623.62,6489.93,7525.87,7584.23,7056.05,7787.04,8159.1,7747.64,8560.34,7804.55,6246.26,7232.59,7238.43,6861.99,7255.94,6508.9,7057.5,6025.94,6431.57,6454.91,6821.14,5697.65,4915.6,4987.09,4631.08,4345.1,4746.34,4682.14,4209.41,4460.37,4364.07,4041.61,6581.85,5649.51
410.977,4258.1,7162.47,7797.03,8412.62,7090.99,7214.99,7972.08,7677.41,6384.96,7540.29,7538.83,7146.43,7719.72,8279.88,7753.27,8609.56,7999.8,6295.97,7101.21,7264.59,6885.31,7282.09,6549.8,7023.89,6123.84,6546.88,6462.27,6809.46,5767.91,4866.4,5058.95,4678.22,4389.39,4599.45,4834.3,4231.84,4549.85,4403.97,4023.24,6514.79,5668.71
409.26300000000003,4209.05,6975.71,7585.33,8351.01,7106.97,7152.18,7860.98,7540.12,6307.74,7363.65,7639.3,7159.47,7605.75,8081.2,7706.38,8550.82,7914.94,6240.65,7235.31,7127.38,6888.2,7314.06,6541.09,7016.54,5956.26,6530.88,6565.89,6644.64,5687.91,4874.1,5075.36,4718.05,4341.77,4729.71,4674.29,4137.59,4529.91,4303.85,4099.67,6549.84,5638.32
407.548,4101.7,7099.6,7653.69,8270.47,6939.21,7203.13,7973.02,7509.33,6443.45,7370.81,7503.5,7182.71,7671.19,8219.44,7758.67,8562.1,7898.65,6049.75,7190.0,7246.87,6832.76,7344.57,6437.61,6959.62,6118.28,6517.81,6431.78,6691.33,5772.71,4957.62,5064.06,4667.45,4358.33,4652.87,4654.33,4275.22,4492.48,4342.29,4046.29,6647.58,5607.94
405.833,4170.79,7163.67,7797.82,8402.81,6965.41,7255.51,7845.92,7577.69,6431.85,7472.73,7491.68,7243.85,7787.61,8168.1,7662.24,8689.99,8052.93,6227.76,7245.31,7375.05,6926.05,7359.02,6625.74,7070.37,6272.95,6627.2,6641.77,6800.68,5874.97,4994.45,5080.46,4780.15,4469.64,4682.48,4765.58,4377.8,4694.14,4418.62,4188.28,6901.26,5761.26
404.11800000000005,4152.4,7009.09,7632.89,8208.6,6872.08,7130.06,7788.84,7590.63,6340.1,7320.99,7511.92,7097.99,7650.38,8092.0,7691.19,8615.24,7816.54,6300.74,7007.63,7198.56,6754.02,7374.92,6373.62,6962.45,6112.73,6551.43,6434.83,6755.48,5752.73,4776.21,5000.66,4710.62,4330.21,4690.21,4693.13,4217.99,4524.06,4478.88,4054.75,6589.33,5799.37
402.403,4219.99,7055.66,7725.96,8265.12,6975.51,7108.12,8043.62,7637.07,6386.81,7450.55,7618.13,7282.98,7852.73,8058.2,7806.1,8738.7,7883.33,6297.92,7316.49,7355.84,6796.28,7322.32,6503.39,7122.69,6195.92,6557.3,6625.79,6874.97,5972.97,4833.46,5178.81,4785.37,4365.71,4705.23,4740.2,4228.73,4584.28,4467.71,4085.93,6705.93,5681.54
400.68699999999995,4171.0,7057.05,7673.3,8203.6,7008.97,7153.2,7891.83,7524.7,6332.98,7344.05,7524.7,7226.04,8030.23,8232.73,7813.16,8580.92,7816.07,6316.96,7317.82,7396.49,6892.42,7263.92,6469.93,7074.53,6235.37,6497.61,6592.31,6931.75,5776.46,4985.39,5042.2,4845.53,4414.3,4737.72,4860.1,4305.03,4609.51,4356.02,4020.94,6755.47,5780.83
398.97,4181.75,7036.58,7743.01,8273.19,7038.04,7250.7,7939.64,7499.76,6502.03,7444.42,7492.48,7038.04,7785.25,8082.38,7855.16,8812.11,8022.67,6261.7,7322.07,7431.31,6911.32,7391.98,6557.38,7129.8,6286.46,6561.75,6551.55,6791.88,5839.3,4844.48,5169.29,4742.52,4471.6,4706.11,4813.89,4315.75,4512.39,4451.21,4088.53,6704.49,5964.56
397.25300000000004,4370.15,7244.76,7854.92,8236.45,7078.75,7189.42,7872.39,7486.49,6458.39,7362.71,7652.5,7196.7,7904.43,8309.26,7929.19,8693.71,7953.94,6398.69,7231.65,7435.52,6854.49,7450.09,6608.38,7091.85,6188.99,6589.45,6650.61,6901.09,5782.7,4962.84,5053.13,4879.84,4480.83,4820.13,4836.15,4333.75,4571.11,4457.53,4103.66,6793.32,5883.18
395.536,4308.06,7215.52,7621.73,8498.19,6902.5,7152.92,7984.25,7684.33,6407.49,7374.22,7569.31,7110.7,7797.89,8324.93,8004.63,8776.27,8058.5,6238.6,7361.12,7345.1,6909.78,7397.51,6691.39,7115.07,6199.29,6592.39,6630.25,6911.24,5893.55,4941.38,5011.27,4833.64,4513.34,4718.63,4836.56,4363.38,4535.18,4520.62,4115.88,6783.12,5838.23
393.819,4183.4,7101.88,7762.72,8179.02,6928.66,7209.59,7985.43,7595.33,6416.29,7407.56,7563.3,7130.99,7823.86,8192.12,7759.81,8813.67,8016.0,6340.6,7260.54,7442.49,7045.11,7388.63,6643.36,6994.16,6179.03,6633.18,6672.48,6895.18,5803.48,5101.88,5125.17,4742.35,4387.18,4711.78,4788.93,4356.61,4567.68,4384.27,4066.95,6767.09,5898.1
392.101,4291.64,7199.3,7753.76,8346.06,7100.34,7272.06,7912.39,7606.78,6428.0,7497.63,7615.51,7222.58,7881.83,8321.32,7829.44,8843.77,8091.39,6393.07,7340.46,7584.95,7088.7,7387.03,6650.66,7298.26,6237.35,6609.91,6650.66,6900.96,5888.09,5057.12,5119.69,4844.65,4475.0,4760.24,4787.89,4293.09,4665.65,4476.46,4175.21,6737.97,5987.05
390.38300000000004,4274.7,7191.92,7782.63,8287.51,7113.35,7207.92,8110.0,7672.06,6612.84,7474.18,7621.13,7170.09,7883.03,8236.58,7901.94,9000.44,8070.72,6292.74,7450.9,7503.28,7132.26,7504.73,6599.74,7157.0,6186.53,6605.56,6719.05,6890.74,5866.44,4986.18,5172.42,4869.78,4453.66,4733.02,4852.32,4378.0,4767.94,4450.75,4187.4,6893.65,5915.91
388.664,4313.05,7298.0,8012.23,8480.63,7031.8,7290.73,7923.5,7698.03,6455.75,7490.01,7740.21,7245.63,7942.41,8409.35,8055.87,8915.57,8195.52,6464.48,7386.73,7559.84,7308.18,7628.21,6721.96,7228.18,6327.74,6697.23,6764.14,6908.15,5923.35,5027.28,5310.94,4929.82,4585.07,4830.91,4823.63,4411.97,4681.08,4457.06,4217.04,6969.25,5953.9
386.945,4374.65,7216.42,7931.96,8467.16,7065.17,7344.41,8025.04,7706.54,6636.14,7465.12,7721.08,7326.95,7955.23,8435.16,7965.41,8964.54,8177.74,6534.34,7433.12,7619.28,7203.34,7436.03,6705.95,7191.7,6320.55,6783.03,6801.94,6995.37,6006.42,5020.37,5287.97,5032.01,4549.17,4883.67,4819.68,4495.36,4828.4,4611.71,4184.13,6980.82,6051.5
385.226,4305.36,7342.81,7819.73,8392.61,7134.89,7335.54,8074.18,7681.6,6589.63,7713.59,7841.54,7483.85,8021.84,8431.87,8014.57,8940.78,8276.29,6416.6,7424.24,7552.19,7147.97,7594.36,6771.38,7235.21,6361.35,6878.98,6797.55,6913.87,5865.52,5064.36,5262.11,4955.31,4631.06,4878.24,4971.3,4536.55,4734.3,4510.38,4142.51,7038.92,6035.64
383.506,4452.7,7360.11,7970.67,8451.84,7235.09,7344.12,8130.58,7895.08,6594.01,7496.76,7772.96,7393.55,7999.74,8334.09,8065.16,8866.15,8223.61,6530.05,7511.3,7588.34,7220.56,7614.51,6771.36,7317.95,6359.96,6663.79,6739.38,7034.48,5929.67,5109.78,5252.24,4990.57,4625.69,4992.03,5022.55,4435.26,4692.56,4670.76,4218.65,7051.93,6162.26
381.786,4515.68,7258.23,7999.46,8570.64,7227.71,7479.14,8095.38,7782.9,6621.64,7599.77,7835.22,7396.3,8000.91,8407.86,8089.57,9072.06,8259.61,6519.91,7546.0,7660.82,7234.97,7567.8,6841.1,7375.95,6409.45,6809.13,6923.95,7111.43,5878.96,5179.88,5412.42,4925.54,4674.1,4873.21,4873.21,4441.56,4847.05,4579.63,4318.02,6867.27,6002.5
380.065,4517.6,7401.95,8089.26,8615.27,7138.95,7310.41,8190.97,7885.83,6723.37,7641.71,7768.13,7499.31,8167.72,8594.93,8145.93,9074.44,8403.12,6675.42,7662.05,7627.18,7226.13,7789.92,6932.61,7281.35,6469.08,6766.96,6849.79,7124.42,6145.05,5130.8,5440.31,4933.18,4606.24,5026.18,4978.23,4629.49,4809.67,4675.99,4292.38,7060.48,6052.05
378.344,4654.63,7605.18,8155.78,8738.33,7372.74,7586.3,8351.9,7990.16,6813.43,7789.68,7990.16,7470.08,8174.66,8662.79,8186.28,9169.8,8456.5,6682.68,7563.05,7727.21,7426.49,7863.77,6935.46,7433.76,6393.58,6864.28,7070.57,7220.2,6177.12,5302.56,5395.54,5055.59,4669.16,5097.72,5120.97,4438.17,4804.27,4731.63,4321.95,7186.79,6297.7
376.62300000000005,4517.09,7574.48,8148.19,8759.67,7289.8,7622.41,8191.76,7920.16,6689.94,7664.53,7985.52,7420.52,8088.64,8556.33,8126.4,9063.23,8464.82,6692.84,7620.95,7817.03,7301.42,7735.7,6958.64,7398.73,6495.31,7045.79,7039.98,7054.5,6084.27,5188.12,5507.65,5067.56,4673.95,5080.64,5086.45,4546.14,4915.06,4692.83,4316.65,7252.03,6185.94
374.902,4524.82,7601.87,8233.54,8807.13,7337.58,7514.74,8573.34,7983.78,6871.45,7944.57,8033.15,7658.5,8375.85,8677.89,8413.61,9328.44,8592.22,6849.67,7723.85,7848.73,7295.47,7927.14,6923.73,7492.96,6618.78,6961.48,7111.05,7362.27,6143.94,5432.4,5459.99,5070.82,4780.39,5169.56,5104.22,4566.93,4838.48,4757.16,4379.61,7266.43,6345.78
373.18,4638.52,7709.1,8360.96,8992.49,7578.43,7780.23,8397.25,8252.07,6917.86,7942.84,8105.44,7674.25,8311.6,8886.51,8408.87,9339.48,8626.64,6813.33,7873.15,7996.55,7444.87,7862.99,7094.98,7691.67,6637.66,7070.3,7238.71,7507.3,6419.89,5384.75,5541.55,5188.76,4846.13,5168.43,5291.84,4557.22,5023.25,4804.03,4385.91,7308.4,6379.24
371.457,4669.45,7742.25,8473.8,8913.6,7379.38,7734.99,8614.6,8077.55,6925.06,8070.29,8139.96,7698.71,8258.98,8868.61,8450.58,9272.12,8512.99,6807.49,7804.66,7852.56,7601.46,8006.42,7046.99,7489.69,6646.38,7058.6,7242.94,7424.37,6321.24,5376.32,5534.53,5174.56,4856.69,5099.09,5119.41,4615.74,4920.55,4797.18,4403.82,7366.31,6325.6
369.73400000000004,4717.77,7943.73,8534.35,9035.01,7676.71,7852.3,8432.77,8183.17,6972.89,8000.32,8229.61,7810.22,8633.03,8879.73,8573.54,9529.86,8895.7,6853.89,7980.01,8103.36,7663.65,7964.04,7237.0,7704.28,6688.46,7167.35,7193.47,7469.19,6373.56,5454.96,5665.38,5353.38,4889.0,5219.87,5179.24,4803.39,4931.09,4842.57,4485.58,7406.79,6543.34
368.01099999999997,4723.99,7994.22,8638.4,9138.95,7614.1,7883.96,8699.34,8252.48,7026.5,8024.69,8291.65,7698.25,8480.26,8871.99,8547.0,9416.06,8766.08,6923.49,8018.89,8049.36,7643.12,8062.41,7161.43,7711.31,6808.87,7213.66,7258.64,7540.11,6514.35,5459.58,5755.55,5368.17,4973.54,5207.13,5284.02,4729.79,5091.06,4966.28,4529.58,7518.34,6547.72
366.288,4927.49,8066.46,8797.53,9274.76,7857.58,8049.05,8726.45,8353.66,7193.23,8252.12,8530.63,8109.97,8691.64,8973.04,8777.22,9588.07,9080.38,7109.1,8114.32,8239.07,7705.27,8230.37,7348.44,7825.67,6881.36,7254.15,7606.63,7818.41,6443.3,5639.7,5802.16,5488.85,5056.58,5323.48,5372.8,4794.04,5107.35,5018.87,4640.28,7912.7,6727.61
364.564,4804.59,8100.95,8866.67,9313.34,7893.57,7889.22,8768.05,8399.7,7204.71,8247.42,8372.14,7971.88,8730.35,9194.42,8802.86,9733.9,9045.05,7127.85,8189.41,8240.17,7784.8,8227.12,7406.29,7931.27,6818.95,7288.82,7493.31,7677.48,6540.51,5541.3,5783.49,5433.99,5110.59,5336.82,5545.66,4778.49,5074.33,5030.83,4598.66,7842.81,6756.59
362.84,4920.98,8104.98,8964.77,9453.39,7768.6,8039.73,8922.73,8595.05,7155.29,8580.55,8611.0,7933.89,8647.24,9311.3,8793.69,9727.43,9214.16,7101.64,8281.87,8371.76,7961.44,8300.72,7513.42,7848.35,6992.9,7501.82,7485.87,7816.45,6595.63,5667.69,5856.17,5525.6,5122.52,5529.95,5502.4,4899.24,5226.91,5199.37,4735.4,7893.29,6923.31
361.115,4996.74,8285.86,9026.6,9541.2,7848.08,8152.49,9090.38,8638.11,7398.71,8480.1,8636.66,8022.03,8803.36,9203.45,8864.24,9860.11,9074.43,7197.21,8309.05,8432.27,7903.17,8478.65,7492.93,8022.03,7016.02,7382.76,7565.41,7895.92,6610.13,5746.18,5908.53,5543.23,5056.17,5501.19,5438.86,5018.48,5186.63,5075.02,4664.78,7982.89,6910.2
359.39,5178.25,8481.15,9040.57,9714.48,8053.61,8133.32,9094.19,8791.29,7431.87,8539.12,8755.06,8227.52,9081.15,9579.7,9073.9,9882.59,9120.28,7376.8,8499.99,8685.49,8018.83,8591.29,7566.66,8281.15,7105.79,7556.51,7679.7,8036.22,6768.11,5723.18,6042.02,5628.98,5223.18,5698.54,5581.15,5018.83,5305.79,5155.07,4837.67,8042.02,6998.54
357.665,5074.25,8640.13,9171.89,9906.52,8188.05,8280.79,9222.61,8851.67,7582.39,8825.59,8871.96,8479.29,9089.3,9757.27,9111.04,10070.2,9424.01,7378.09,8577.82,8771.98,8257.6,8557.54,7582.39,8363.38,7152.05,7699.75,7770.75,8090.97,6869.5,5803.07,6143.58,5723.38,5349.55,5624.85,5719.03,5055.41,5371.28,5181.47,4829.37,8215.58,7070.91
355.939,5220.9,8628.1,9466.86,9908.69,8281.87,8345.61,9404.57,9004.74,7518.44,8843.94,9009.09,8449.91,9152.5,9669.67,9140.92,10160.8,9592.89,7598.11,8697.63,8759.92,8179.02,8651.28,7760.36,8363.0,7267.82,7632.88,7886.39,8045.74,6928.84,5966.95,6174.1,5797.46,5349.83,5733.72,5797.46,5096.31,5465.72,5280.29,4844.25,8270.28,7111.37
354.213,5322.59,8869.53,9648.73,10286.0,8420.55,8578.42,9356.16,9217.13,7797.77,8952.08,9182.37,8533.52,9162.09,9757.35,9241.75,10236.7,9673.35,7716.66,8647.94,8679.8,8398.82,8937.6,7805.01,8429.24,7322.72,7917.98,7978.81,8329.3,7001.19,6042.4,6197.37,5893.23,5455.83,5788.95,5867.16,5206.72,5571.7,5283.48,4890.99,8343.79,7199.61
352.486,5399.61,9055.83,9555.39,10227.3,8512.83,8606.95,9452.58,9218.01,7890.18,8824.15,9157.19,8462.15,9454.03,9805.9,9359.91,10340.2,9619.1,7662.85,8842.97,8935.64,8376.71,9015.28,8011.82,8376.71,7348.63,7919.14,8081.32,8346.31,6941.74,6078.73,6262.63,5807.95,5472.01,5800.71,5929.58,5262.05,5470.57,5392.37,5070.92,8443.32,7248.72
350.759,5457.79,9091.49,9802.3,10478.4,8677.45,8833.8,9696.62,9343.39,7985.45,9081.35,9443.28,8726.67,9446.17,9945.62,9579.36,10558.0,9695.17,7911.62,9000.28,9142.16,8464.64,9065.43,8005.72,8651.39,7614.84,7972.42,8015.85,8356.06,7225.42,6158.47,6446.56,5970.27,5579.39,5965.93,6052.79,5271.04,5621.38,5411.46,5069.81,8605.06,7416.51
349.032,5510.15,9319.63,9926.08,10507.9,8726.21,8915.81,9723.45,9341.34,7975.02,9174.89,9357.26,8791.34,9575.81,10159.1,9587.39,10493.4,9826.21,7996.73,9122.79,9127.13,8526.47,8946.21,8093.71,8743.58,7561.07,8069.1,8173.31,8542.39,7258.57,6151.33,6572.52,6058.7,5547.78,6035.54,5905.28,5358.17,5659.23,5491.33,5119.36,8552.52,7394.62
347.305,5699.95,9457.95,10213.3,10916.6,8978.98,9018.05,9964.42,9740.13,8272.82,9384.15,9815.38,9033.97,9721.32,10324.7,9847.21,10792.1,10243.7,8058.65,9262.6,9204.72,8851.64,9133.81,8225.06,8831.38,7688.21,8132.45,8326.36,8680.89,7217.91,6332.31,6518.98,6125.39,5699.95,6048.69,6099.34,5413.43,5739.02,5548.01,5244.13,8743.11,7633.22
345.577,5781.17,9620.81,10322.5,11053.1,9059.48,9113.01,10063.5,9878.33,8415.68,9484.82,9622.26,9046.46,9840.72,10344.2,9991.18,10901.2,10125.7,8029.4,9302.53,9348.83,8898.89,9396.57,8266.66,8836.68,7696.65,8263.77,8492.36,8767.24,7523.04,6430.75,6624.62,6145.75,5688.58,6083.54,6142.85,5341.36,5852.06,5688.58,5196.69,8949.53,7829.75
343.848,5800.15,9654.87,10567.6,11258.9,9054.6,9252.76,10373.7,9916.67,8431.19,9623.05,9860.26,9144.28,9906.54,10373.7,9990.44,11001.5,10394.0,8251.84,9268.67,9449.47,8950.46,9482.74,8435.53,9116.8,7810.68,8327.05,8532.44,8782.67,7504.04,6468.4,6743.22,6265.9,5792.92,6213.83,6242.76,5405.28,5991.08,5722.05,5262.08,9034.35,7725.34
342.119,5942.05,9930.4,10494.4,11190.0,9259.41,9357.75,10261.6,9952.1,8623.13,9765.55,9840.75,9201.57,10063.4,10501.6,10024.4,11032.3,10523.3,8341.13,9539.96,9486.45,8984.65,9697.58,8644.82,9051.17,7866.81,8474.18,8563.84,9062.74,7686.05,6650.64,6897.92,6397.57,5869.74,6420.71,6375.88,5542.92,5983.98,5713.56,5327.45,8981.76,7872.6
340.39,6105.57,10161.0,10859.3,11508.5,9550.88,9660.76,10589.0,10296.9,8658.83,10032.3,10197.1,9281.96,10265.1,10844.9,10364.9,11320.5,10781.2,8443.41,9759.07,9649.19,9131.6,9816.9,8723.89,9241.48,7922.92,8579.31,8745.57,9112.81,7768.22,6724.36,6920.99,6584.12,5934.96,6328.22,6393.28,5744.12,6160.51,5894.48,5424.6,9263.17,8080.51
338.661,6150.48,10222.4,10988.5,11595.6,9664.43,9644.19,10752.9,10452.2,8756.67,9960.75,10171.8,9368.1,10299.0,11107.0,10452.2,11479.9,10722.5,8484.92,9717.91,9639.85,9209.1,9784.4,8859.3,9368.1,8048.39,8519.61,8776.91,9183.08,7611.86,6576.9,6996.08,6611.59,5966.91,6345.62,6552.32,5663.36,6046.41,5848.38,5443.65,9271.26,8064.29
336.931,6264.75,10460.0,11280.9,11899.4,9909.43,9965.79,10994.7,10529.4,8838.57,10155.1,10302.5,9627.63,10445.6,11226.0,10715.8,11520.8,10947.1,8555.32,10124.8,9997.58,9553.92,10013.5,8858.8,9507.68,8233.05,8812.56,9027.89,9328.48,7868.87,6813.91,7118.84,6639.04,6212.72,6472.85,6527.77,5787.85,6237.29,6055.2,5610.09,9426.75,8195.48
335.2,6400.64,10631.1,11636.7,12236.3,9995.4,10178.9,11174.4,10752.5,9105.37,10376.8,10561.8,9902.93,10782.8,11256.7,10868.1,11818.8,11216.3,8770.17,10225.1,10241.0,9641.41,10217.9,9151.61,9752.66,8276.04,9025.91,9127.05,9561.94,7992.85,6834.09,7284.88,6922.22,6202.69,6701.16,6646.26,5944.07,6285.05,5954.18,5633.43,9658.75,8358.39
333.47,6587.02,10802.1,11531.6,12402.7,10256.1,10205.6,11180.6,10698.1,9221.83,10461.2,10672.1,9860.31,10779.0,11411.7,10708.2,11872.5,11235.5,8987.82,10103.0,10131.9,9629.19,10308.1,9008.04,9746.19,8310.34,8979.15,9237.72,9600.3,8011.32,6985.71,7264.5,6767.59,6347.23,6587.02,6624.58,5892.21,6370.34,6171.0,5675.53,9639.3,8441.79
331.73900000000003,6740.11,11266.3,11984.0,12610.8,10401.2,10562.9,11461.2,11163.7,9436.44,10916.8,11069.8,10181.7,11081.4,11659.1,11176.7,12128.4,11533.4,9020.51,10294.3,10342.0,9967.91,10242.3,9458.11,9887.03,8669.57,9227.03,9413.34,9888.48,8295.52,7083.83,7437.66,6984.18,6386.28,6794.99,6780.55,5957.35,6546.59,6286.63,5831.7,9918.81,8556.92
330.00699999999995,6896.02,11379.3,12141.7,12860.7,10547.6,10658.8,11671.0,11219.0,9526.78,10822.0,10982.2,10341.1,11055.9,11718.6,11278.2,12263.0,11763.4,9183.14,10733.9,10474.0,9834.33,10624.1,9297.21,9860.32,8607.03,9190.36,9512.35,9834.33,8305.25,7176.13,7395.6,6995.65,6392.1,6878.69,6779.06,6106.21,6513.39,6237.6,5748.13,9959.95,8669.11
328.275,7033.09,11753.6,12554.8,13070.1,10780.6,10786.4,11921.0,11433.1,9677.72,11154.5,11275.8,10461.6,11236.8,11882.1,11398.5,12204.0,11880.6,9331.26,10567.0,10754.6,9983.75,10646.4,9459.74,10115.1,8798.58,9407.77,9608.43,10015.5,8430.47,7353.56,7626.4,7033.09,6620.23,7001.33,6932.04,6169.83,6604.35,6380.6,5974.95,10015.5,8836.11
326.543,7275.46,12083.0,13068.7,13301.1,11059.7,11095.8,12240.3,11841.9,9954.15,11367.1,11544.6,10577.6,11608.1,12119.0,11755.3,12673.2,11981.9,9428.8,10820.1,10935.6,10387.1,10885.0,9701.58,10372.7,8915.0,9561.58,9838.69,10215.4,8570.06,7353.4,7844.1,7284.12,6620.22,7178.76,7030.11,6242.09,6587.03,6484.56,5993.85,10213.9,8943.87
324.811,7334.47,12000.9,13103.4,13697.8,11172.7,11138.1,12312.6,11912.9,10064.5,11656.1,11697.9,10654.7,11599.8,12351.6,11762.9,12761.4,12171.2,9614.32,10950.5,10973.6,10356.0,10969.2,9800.46,10335.8,8992.41,9630.19,9933.21,10229.0,8778.86,7496.08,7761.58,7292.63,6799.14,7266.65,7194.51,6256.59,6721.22,6519.21,6043.04,10402.2,9071.77
323.078,7631.49,12410.9,13387.6,13976.2,11421.3,11738.6,12816.3,12214.7,10241.2,11757.4,11986.8,10994.2,11743.0,12703.8,12139.7,13086.1,12384.9,9733.39,11083.7,11282.8,10665.3,11236.6,10199.4,10650.9,9203.95,9851.69,10313.3,10593.2,8883.69,7684.87,8127.75,7529.06,6897.19,7366.05,7289.59,6428.34,7038.57,6614.44,6135.49,10637.9,9302.05
321.344,7514.43,12754.3,13660.1,14326.5,11789.4,11698.6,12765.9,12473.1,10500.0,11971.2,12131.3,11166.4,12148.6,12931.7,12196.2,13165.4,12768.8,9993.76,11492.3,11397.1,10765.4,11456.3,10161.1,10785.6,9317.32,9832.23,10237.5,10596.6,8910.59,7725.01,8208.18,7688.95,6996.64,7609.63,7339.91,6546.64,7083.18,6825.01,6297.12,10815.9,9377.9
319.611,7793.98,12966.4,13980.1,14580.0,11798.4,11745.0,13037.1,12672.2,10594.3,12120.0,12311.7,11334.1,12207.9,12985.2,12245.4,13367.3,12836.6,10147.3,11484.0,11657.1,10907.2,11547.5,10344.9,10866.9,9280.67,10216.5,10434.3,10747.2,9136.47,7936.74,8241.0,7675.73,7165.27,7596.42,7457.99,6705.27,6976.37,6767.28,6249.6,10882.7,9429.2
317.877,7991.22,13293.7,14043.4,14820.5,12177.9,12183.6,13243.3,12607.5,10649.7,12300.4,12319.1,11602.6,12361.0,13178.4,12613.2,13680.1,13006.8,10234.5,11630.0,11657.4,11184.5,11631.5,10344.0,10952.4,9558.33,10248.9,10401.7,10929.4,9386.77,7971.04,8301.18,7894.63,7193.98,7609.18,7650.99,6754.26,7263.18,7029.62,6494.76,11207.6,9613.11
316.142,8132.17,13357.1,14547.7,15245.3,12235.7,12231.4,13398.9,12815.2,11032.2,12511.0,12600.4,11598.6,12689.8,13287.9,12640.8,13962.5,13263.4,10533.5,11933.0,11956.1,11218.1,11855.2,10602.7,11362.3,9618.22,10400.9,10647.3,11094.2,9546.15,7960.65,8398.82,7920.29,7157.81,7760.3,7731.47,6821.97,7265.91,7051.15,6512.08,11301.7,9915.14
314.407,8264.41,13767.8,14684.3,15380.3,12604.8,12509.7,13762.0,13204.3,11238.7,12756.2,12838.3,11733.0,12822.4,13445.0,13161.1,13926.3,13385.9,10704.1,12208.6,11989.5,11309.3,12032.7,10790.6,11394.4,9817.86,10606.1,10655.1,11078.8,9536.85,8141.92,8513.71,8072.75,7332.05,7931.53,7814.8,6931.44,7265.76,7166.33,6576.94,11447.7,9865.41
